"id";"full_name";"cpf";"email";"password_hash";"balance";"pix_daily_limit";"is_blocked";"role";"created_at";"updated_at";"username";"profile_description";"show_stories_popup";"credit_card_due_date";"credit_card_invoice_due_date";"credit_card_available_limit";"credit_card_total_limit";"credit_card_points_balance";"credit_card_is_blocked";"password_reset_requested";"account_status";"days_overdue";"credit_card_due_day";"invoice_last_closed_date";"login_attempts";"card_cvv";"card_expiry";"card_delivery_status";"card_is_activated";"profile_message";"birth_date";"age";"has_tutor";"tutor_name";"tutor_cpf";"tutor_relationship";"country_origin";"address_cep";"address_street";"address_number";"address_complement";"address_neighborhood";"address_city";"address_state";"card_brand";"card_due_day";"overdue_status"
"0adbfa4c-618e-445f-baf8-4e50520756b6";Haewon Jung;"47783749321";haewon.jung@fintech.com;$2b$10$brf9rpqb7FoYo6QeILVJIe44jm8bPAv4.O12Srsru4PbamcYToP6m;11338.54;1760.24;false;user;2026-08-20 22:04:00.967;2026-08-29 00:00:00.669;;;true;;2026-09-05 15:00:00.000;8446.32;13021.54;0;false;false;inadimplente;24;5;;0;;;unlocked;true;;1970-10-10;56;false;;;;Coreia do Sul;"03154";Avenida Jong-ro;"151";;Gangnam;Seul;Seul;MASTERCARD;5;EM_ATRASO_30D
"4d6efa1b-ca4e-4570-9574-65fd62508a6c";Lukas Schneider;"17058588562";lukasschneider@fintech.com;$2b$10$XtOHEtJWdHUzU/8fKbqU9enkiDUp7J4Vvo.Xt0HL5Ab49nNCKsZ.m;9296.61;5681.38;false;user;2026-08-03 20:33:47.767;2026-08-03 20:33:48.448;;;true;;2026-09-25 15:00:00.000;15847.32;16604.02;0;false;false;adimplente;0;25;;0;;;unlocked;true;;1974-06-18;52;false;;;;Alemanha;"10117";Kaufingerstrasse;"500";;Altstadt;Munique;Baviera;HIPERCARD;25;EM_DIA
ac473d65-9e13-453b-90b7-aa42919dcbb2;Cliente Cartao Teste;"77766655544";cliente.cartao@fintech.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;10000.00;4000.00;false;user;2026-07-23 01:30:16.068;2026-08-29 00:00:00.699;;;true;;2026-09-15 15:00:00.000;9788.77;15000.00;0;false;false;inadimplente;50;15;;0;;;unlocked;true;;1992-04-10;34;false;;;;Japao;;;;;;;;VISA;20;EM_ATRASO_30D
"1dddfb0d-8406-436a-8ef1-59cf4bc7d421";Integration Test User;"88888888888";test8@fintech.com;$2b$10$McFqwePREuuhItMPmorYP.gLNStPV0qBLFnOvufdezJm4fsmhysdO;2000.00;2000.00;false;customer;2026-07-15 21:25:14.029;2026-08-29 00:00:00.784;;;true;;2026-09-15 15:00:00.000;3520.44;5000.00;0;false;false;inadimplente;19;15;;0;"888";"07/31";unlocked;true;Cartão em produção. Criado em 15/07/2026, 21:25 UTC. Validade: 07/31, CVV: 888;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"45d02739-f24b-4ffc-9029-7dad449d3f11";Felix Weber;"42681570697";felixweber@fintech.com;$2b$10$2w.rfrzty7Hw.gFM5J0jR.tTTJReEWPLWXiYgjYZ6Dag4I4xpAuki;6756.02;3227.54;false;user;2026-07-27 03:39:40.791;2026-08-29 00:00:00.819;;;true;;2026-09-20 18:00:00.000;4277.26;8791.48;0;false;false;inadimplente;48;20;;0;;;unlocked;true;;1999-12-21;27;false;;;;Alemanha;"10117";Kurfuerstendamm;"344";;Mitte;Munique;Berlim;HIPERCARD;20;EM_ATRASO_30D
abb92692-162d-4aca-b038-53b0fd2030c9;Philomène Fabre;"28832869497";Philomene.Fabre12@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-22 23:59:39.022;2026-08-29 00:00:00.835;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"497";"07/31";unlocked;true;Cartão em produção. Criado em 22/07/2026, 23:59 UTC. Validade: 07/31, CVV: 497;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"857acdbb-f913-4357-9dda-4394077e82f4";Charline Rodriguez;"97504636177";Charline_Rodriguez@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-19 07:01:56.574;2026-08-29 00:00:00.884;;;true;;2026-09-15 15:00:00.000;3690.09;5000.00;0;false;false;inadimplente;19;15;;0;"177";"07/31";unlocked;true;Cartão em produção. Criado em 19/07/2026, 07:01 UTC. Validade: 07/31, CVV: 177;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"00c7b2b8-9830-49e3-bf4e-481e08bdc6ad";Michael David Williams;"34310951783";michaeldavidwilliams@fintech.com;$2b$10$sPYOwD4wcBKDnrh1wWB1h.x9ummlOXpDGbtZF5sLeuiN/vzikFq4i;10982.15;1888.60;false;user;2026-07-27 03:39:18.413;2026-08-23 03:00:00.134;;;true;;2026-09-15 18:00:00.000;9569.15;10115.99;0;false;false;adimplente;0;15;;0;;;manufacturing;false;;2000-04-07;26;false;;;;Estados Unidos;"60611";Fifth Avenue;"473";;Lincoln Park;Los Angeles;FL;HIPERCARD;15;EM_DIA
"5ca385ec-4af5-4678-9c4d-22a5a63b037f";Noura Al-Saud;"98215828507";nouraal-saud@fintech.com;$2b$10$ZQqYniV2MUD03p7Q7Pco3Otx1EzazOqegQh1FdyZTnWHlfoiBFj3y;9802.95;4630.62;false;user;2026-07-29 23:50:15.896;2026-08-23 03:00:00.243;;;true;;2026-09-05 18:00:00.000;13800.79;21000.79;0;false;false;adimplente;0;5;;0;;;unlocked;true;;1994-10-18;32;false;;;;Arábia Saudita;"23212";Avenida King Fahd;"195";;Al-Malaz;Dammam;Oriental;VISA;5;EM_DIA
a89b30a3-a892-492f-807b-98410e9b7e0e;Dohyun Choi;"58480256907";dohyunchoi@fintech.com;$2b$10$RDEs52FkGYUuTNCd4yolneKhSzbkim7v.GsnDexjfP0RgjVtIhNvq;12495.70;2999.72;false;user;2026-07-29 23:49:44.596;2026-08-29 00:00:00.731;;;true;;2026-09-20 18:00:00.000;19742.18;20700.54;0;false;false;inadimplente;9;20;;0;;;manufacturing;false;;1950-03-28;76;false;;;;Coreia do Sul;"06591";Rua Teheran-ro;"760";;Jongno-gu;Seul;Seul;AMEX;20;EM_ATRASO_15D
dd6e90e2-6f7c-4064-bd12-7e4f951e473f;Maximilian Mueller;"74478435715";maximilianmueller@fintech.com;$2b$10$mBixUijnjigwsexQ4/thvO5FmA4GXmrYOjKMACcObcRrnDRH5gDgu;3412.12;5103.59;false;user;2026-08-20 21:44:06.571;2026-08-29 00:00:00.748;;;true;;2026-09-05 15:00:00.000;0.00;3907.21;0;false;false;inadimplente;24;5;;0;;;manufacturing;false;;1951-09-19;75;false;;;;Alemanha;"10707";Maximilianstrasse;"444";;Mitte;Berlim;Berlim;ELO;5;EM_ATRASO_30D
"6f29be72-188c-40a5-a867-25fea7d233a5";Morgan Poirier;"58628880208";Morgan_Poirier@yahoo.fr;$2b$10$5VauKU1tGI2dtLJ.Jq1cJOIMy9A8CXqHEZtVqxrFHg6/1Szu.zUcm;2000.00;2000.00;false;customer;2026-08-01 01:12:47.993;2026-08-11 00:20:20.606;;;true;;2026-09-10 18:00:00.000;5000.00;5000.00;0;false;false;adimplente;0;10;;0;"208";"07/31";manufacturing;false;Cartão em produção. Criado em 01/08/2026, 01:12 UTC. Validade: 07/31, CVV: 208;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_DIA
"8df9e41b-af66-42e2-a072-b08b4704fecf";Yan Yang;"77751515015";yanyang@fintech.com;$2b$10$W83zVUdMx5dO0fr9ffTRkOZvfLPzKiJY6MkZXzmNkhYiJwgi0Y03O;12216.95;4537.15;false;user;2026-08-08 22:55:15.359;2026-08-08 22:55:15.449;;;true;;2026-09-10 15:00:00.000;7953.82;8921.79;0;false;false;adimplente;0;10;;0;;;unlocked;true;;1994-04-02;32;false;;;;China;"100004";Rua Nanjing East;"361";;Chaoyang;Pequim;Guangdong;AMEX;10;EM_DIA
"23336b1e-bf4a-4c39-8e50-b46b9559f620";Marvin Dietrich;"72856446096";Kraig.Erdman@yahoo.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-04 02:52:02.870;2026-08-29 00:00:00.853;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"096";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
b76cd4cf-e5da-4982-a76c-97a2aadc58bd;Boniface Gauthier;"21005484686";Boniface.Gauthier4@yahoo.fr;$2b$10$g9HGeNFd76uw9.eOBvyVruVdx3sKRZ4i8qizynxpWvuddLUUqZsu.;2000.00;2000.00;false;customer;2026-08-01 01:12:16.805;2026-08-11 00:20:20.515;;;true;;2026-09-10 18:00:00.000;5000.00;5000.00;0;false;false;adimplente;0;10;;0;"686";"07/31";manufacturing;false;Cartão em produção. Criado em 01/08/2026, 01:12 UTC. Validade: 07/31, CVV: 686;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_DIA
"44418bf6-6d9d-49b6-85de-b08f25a424d2";Test User;"77777777777";test7@fintech.com;$2b$10$McFqwePREuuhItMPmorYP.gLNStPV0qBLFnOvufdezJm4fsmhysdO;2000.00;2000.00;false;customer;2026-07-15 18:46:03.298;2026-08-29 00:00:00.766;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"777";"07/31";unlocked;true;Cartão em produção. Criado em 15/07/2026, 18:46 UTC. Validade: 07/31, CVV: 777;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
b2f5193b-bd1d-44c9-92b0-db7946a5923b;Sophie Schmidt;"15803041416";sophieschmidt@fintech.com;$2b$10$DWrVFEXycIT9YBfFYHYvCu4KyTFhJfqAFj3LP8vAQGkN/RIFZjcsi;977.93;1189.24;false;user;2026-08-08 22:55:31.615;2026-08-08 22:55:31.724;;;true;;2026-09-15 15:00:00.000;3546.10;4248.66;0;false;false;adimplente;0;15;;0;;;manufacturing;false;;1987-04-19;39;false;;;;Alemanha;"10117";Kaufingerstrasse;"511";;Altstadt;Berlim;Berlim;HIPERCARD;15;EM_DIA
da0870b6-968c-40c4-b3fa-cde44f5e149f;Aoi Yamamoto;"89331225245";aoiyamamoto@fintech.com;$2b$10$baEvqhzqAN6s1AeFR7B/auawBj7jPdF1jQol3O8.5hwkdN8t6qhNm;639.69;1200.00;false;user;2026-08-01 02:38:42.804;2026-08-29 00:00:00.920;;;true;;2026-09-25 18:00:00.000;7107.28;7669.31;0;false;false;inadimplente;4;25;;0;;;manufacturing;false;;1951-10-19;75;false;;;;Japão;"100-0005";Rua Ginza Chuo;"440";;Shinjuku;Toquio;Toquio;ELO;25;EM_ATRASO_7D
"3ce99a8b-5320-4473-aaae-9781664762bb";Adrienne Giraud;"07817267197";Adrienne_Giraud@yahoo.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-05 00:08:59.433;2026-08-29 00:00:00.934;;;true;;2026-09-15 15:00:00.000;4597.04;5000.00;0;false;false;inadimplente;19;15;;0;"197";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"19187443-3a3e-4ceb-9658-f31e2e2bf828";Khalid Al-Zahrani;"68737946439";khalidal-zahrani@fintech.com;$2b$10$0h2Foo8A.xZO4hQyhvwTm.e99nzRZm3JTTOAOZM.GOIoVFmw.Iy9a;7506.00;2475.31;false;user;2026-07-31 01:28:08.813;2026-08-29 00:00:00.950;;;true;;2026-09-25 18:00:00.000;7881.64;12107.46;0;false;false;inadimplente;45;25;;0;;;unlocked;true;;1963-09-20;63;false;;;;Arábia Saudita;"32414";Avenida King Fahd;"515";;Al-Olaya;Dammam;Oriental;AMEX;25;EM_ATRASO_30D
"35adbeeb-7788-4bd5-8734-129121ec5257";Camila Beatriz Santos;"42111679011";camilabeatrizsantos@fintech.com;$2b$10$vYp7.uccuoDbxi/nJ0XZ1uYdIohF629mwElB6crvyux34.UW9B2Ky;7110.18;3931.17;false;user;2026-07-24 02:11:30.127;2026-08-29 00:00:00.967;;;true;;2026-09-15 18:00:00.000;11539.86;17117.44;0;false;false;inadimplente;50;15;;0;;;unlocked;true;;1998-08-23;28;false;;;;Brasil;"01310-200";Avenida Brigadeiro Faria Lima;"383";;Bela Vista;Rio de Janeiro;SP;MASTERCARD;15;EM_ATRASO_30D
"04b32d51-f63b-4e88-8731-e253a8ea1c33";Adalard Rodriguez;"83052128400";Adalard.Rodriguez@yahoo.fr;$2b$10$cjUuOpSGmDEK0hG5jw9pnem/jO4ZfzBxcM92jgf9b8pVKnifr18Ie;2000.00;2000.00;false;customer;2026-08-01 02:22:34.380;2026-08-11 00:20:20.869;;;true;;2026-09-10 18:00:00.000;5000.00;5000.00;0;false;false;adimplente;0;10;;0;"400";"07/31";manufacturing;false;Cartão em produção. Criado em 01/08/2026, 02:22 UTC. Validade: 07/31, CVV: 400;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_DIA
"974acc92-0001-4f5f-9b55-07836b2d1999";Ren Ito;"41649264658";renito@fintech.com;$2b$10$pteGUF2.AtmMhEcgj/iJI.0M.LI1otGgD3Qrnd22jZst0X1.NZtFK;10010.49;3869.86;false;user;2026-07-31 01:27:50.194;2026-08-29 00:00:00.983;;;true;;2026-09-05 18:00:00.000;7987.56;8884.43;0;false;false;inadimplente;24;5;;0;;;unlocked;true;;1958-02-05;68;false;;;;Japão;"160-0022";Rua Ginza Chuo;"229";;Chiyoda;Quioto;Toquio;ELO;5;EM_ATRASO_30D
"389af752-5b24-4fe7-92a4-894a9eac1388";Absalon Olivier;"43204282856";Absalon.Olivier55@yahoo.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-20 14:29:47.874;2026-08-29 00:00:01.003;;;true;;2026-09-15 15:00:00.000;3529.58;5000.00;0;false;false;inadimplente;19;15;;0;"856";"07/31";unlocked;true;Cartão em produção. Criado em 20/07/2026, 14:29 UTC. Validade: 07/31, CVV: 856;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"6b77d51f-d14d-497d-82a0-bf7d9bd06061";João Miguel Silva;"18956389652";JoaoMiguel.Silva@hotmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-04 03:00:10.819;2026-08-29 00:00:01.021;;;true;;2026-09-15 15:00:00.000;3581.86;5000.00;0;false;false;inadimplente;19;15;;0;"652";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
d46c081f-4c7f-48b9-aaa7-8c10439b9245;Fahad Al-Ghamdi;"42062517700";fahad.ghamdi@fintech.com;$2b$10$WIfqn36z7ZUC2zsONPIbyOjIdzSTPrtYdGwoXvZ.wy/4SnD5ayI5u;6831.36;2335.09;false;user;2026-08-20 22:04:11.093;2026-08-29 00:00:01.037;;;true;;2026-09-20 15:00:00.000;9356.44;13870.36;0;false;false;inadimplente;24;20;;0;;;manufacturing;false;;1952-03-12;74;false;;;;Arábia Saudita;"32414";Rua Corniche;"520";;Al-Shati;Riad;Riad;HIPERCARD;20;EM_ATRASO_30D
da5dac40-907d-4d43-b2cb-54a3f5fcf129;Rafael Moreira;"42975897884";Marcelo_Santos52@live.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-04 02:46:27.071;2026-08-29 00:00:01.055;;;true;;2026-09-15 15:00:00.000;3546.71;5000.00;0;false;false;inadimplente;19;15;;0;"884";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"0adde0d7-846d-47da-92a9-535160cf3840";Giulia Russo;"74929424194";giuliarusso@fintech.com;$2b$10$5CTeS6yApJmxDKSUFaBJ0O3XJpkgrv2NIXA5xdpQt8vmz6ksjTHXy;1001.85;3532.45;false;user;2026-08-01 02:39:13.787;2026-08-29 00:00:01.072;;;true;;2026-09-15 18:00:00.000;4726.26;8998.41;0;false;false;inadimplente;44;15;;0;;;unlocked;true;;1981-09-26;45;false;;;;Itália;"00186";Via Montenapoleone;"200";;Brera;Napoles;Campania;VISA;15;EM_ATRASO_30D
ca7af10c-dd59-4fb4-892b-2cb8f7c64c2b;Haewon Jung;"93544490340";haewonjung@fintech.com;$2b$10$pFkHHC5Kf7wTb2EYSF5.re48BEp5kZY2fir4ImwZ04uVmM6ufmsy2;5744.79;3700.65;false;user;2026-07-31 01:27:22.069;2026-08-29 00:00:01.092;;;true;;2026-09-15 18:00:00.000;7918.79;8652.49;0;false;false;inadimplente;14;15;;0;;;unlocked;true;;2002-01-15;24;false;;;;Coreia do Sul;"06164";Avenida Jong-ro;"840";;Seocho;Seul;Seul;ELO;15;EM_ATRASO_15D
"4178c527-114a-4a34-ae42-7f5e1b062f9e";Yuki Takahashi;"77148062578";yukitakahashi@fintech.com;$2b$10$IRyOx9Zs1GUNjoO8zBelR.5u7XjtLPCNQXe/pkgiWbeOT274XLJxq;9347.12;5553.64;false;user;2026-08-01 02:38:53.780;2026-08-29 00:00:01.109;;;true;;2026-09-25 18:00:00.000;6894.82;7390.89;0;false;false;inadimplente;4;25;;0;;;manufacturing;false;;1960-03-01;66;false;;;;Japão;"542-0071";Avenida Marunouchi;"510";;Chuo-ku;Toquio;Toquio;HIPERCARD;25;EM_ATRASO_7D
"96414e08-df1e-4b3b-837c-6699e3b83b63";Taro Tanaka;"51742065392";tarotanaka@fintech.com;$2b$10$8atCUUE5k/cYl/asoa3btucXDjQcRzg1hPFupmlE15lzhOZ9Rlgtq;12340.51;1010.23;false;user;2026-07-31 01:28:26.020;2026-08-29 00:00:01.132;;;true;;2026-09-20 18:00:00.000;12274.70;16759.99;0;false;false;inadimplente;45;20;;0;;;unlocked;true;;1974-11-16;52;false;;;;Japão;"604-8026";Rua Ginza Chuo;"749";;Namba;Toquio;Osaka;VISA;20;EM_ATRASO_30D
"981931a8-b6cb-47c6-aa87-f87d1833d166";Angilran Morin;"42718533218";Angilran.Morin@hotmail.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-05 00:06:43.725;2026-08-29 00:00:01.151;;;true;;2026-09-15 15:00:00.000;3781.63;5000.00;0;false;false;inadimplente;19;15;;0;"218";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"37fe81ad-502e-4c16-b3b1-a6081022a09f";Fatima Al-Harbi;"15351515369";fatimaal-harbi@fintech.com;$2b$10$fEfcTBWRATT6We/zc6JS7Okcd3cZP9GikXnwKxrKaokqsn.JkYsuO;2477.81;4497.43;false;user;2026-07-31 01:28:14.945;2026-08-29 00:00:01.176;;;true;;2026-09-20 18:00:00.000;5484.85;6400.50;0;false;false;inadimplente;9;20;;0;;;manufacturing;false;;1954-08-22;72;false;;;;Arábia Saudita;"12836";Rua Corniche;"734";;Al-Olaya;Riad;Meca;ELO;20;EM_ATRASO_15D
"1d346920-3a64-408b-9338-15a1efa1763a";Admin User;"99999999999";admin@fintechbank.com;$2b$10$s53oM38.vmcqXsiy4CpOuunE2B9DYoJyYgHOKIFIdG1SGSm2owN6u;100000.00;100000.00;false;admin;2026-08-29 14:44:42.783;2026-08-29 14:44:42.783;;;true;;;5000.00;5000.00;0;false;false;adimplente;0;15;;0;;;;false;;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_DIA
"1ffd3c2b-4f55-4efd-b230-aec044a7724a";Admin User;"11111111111";admin@fintech.com;$2b$10$gcigQufkVHs3TWEMC7VASe9NAGsR4EYOuTwfnOrfWhova4RlNw/HG;6500.09;2000.00;false;admin;2026-06-28 01:37:13.770;2026-08-22 01:17:49.856;;;true;"08/30";2026-09-19 01:58:07.295;5000.00;5000.00;0;false;false;adimplente;0;15;;2;"111";"06/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_DIA
a340d97a-ad07-495f-944c-63542f86726f;William Robert Miller;"30857462261";william.miller@fintech.com;$2b$10$7ffgZq7vwazD6NsVJ.PhMeGhkD/FgtpH3vQDyjbdY2Xf5VZkwhILq;3827.43;2656.69;false;user;2026-08-20 22:04:30.914;2026-08-20 22:04:30.961;;;true;;2026-09-25 15:00:00.000;16002.30;16751.29;0;false;false;adimplente;0;25;;0;;;unlocked;true;;1988-06-26;38;false;;;;Estados Unidos;"94102";Broadway Street;"550";;Downtown;Nova York;FL;AMEX;25;EM_DIA
b291371d-de89-4e08-b574-cd8e7c537aa1;Beatriz Franco;"90917191782";Beatriz.Franco17@yahoo.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-04 03:03:48.213;2026-08-29 00:00:00.903;;;true;;2026-09-15 15:00:00.000;3533.01;5000.00;0;false;false;inadimplente;19;15;;0;"782";"07/31";unlocked;true;Cartão de Crédito em Produção;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
fbd438a2-e7ed-40c4-b873-566f583beee0;Émile Clement;"28818393472";Emile_Clement@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-20 01:52:25.103;2026-08-29 00:00:01.231;;;true;;2026-09-15 15:00:00.000;29.37;5000.00;0;false;false;inadimplente;50;15;;0;"472";"07/31";unlocked;true;Cartão em produção. Criado em 20/07/2026, 01:52 UTC. Validade: 07/31, CVV: 472;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"36a80047-fe02-46fc-a891-e5c8c8ed2975";Sophia Grace Brown;"49768246758";sophiagracebrown@fintech.com;$2b$10$lb37JSN/KB.0DNKu6jEoSeQpXae8v6zIxLIgLaL4hgChxu4tICjMi;8713.15;4176.21;false;user;2026-08-14 20:42:24.510;2026-08-14 20:42:24.600;;;true;;2026-09-20 15:00:00.000;14701.92;15623.91;0;false;false;adimplente;0;20;;0;;;unlocked;true;;1974-01-06;52;false;;;;Estados Unidos;"94102";Sunset Boulevard;"798";;Hollywood;San Francisco;IL;HIPERCARD;20;EM_DIA
"676ebbfa-427d-4cc6-9d12-d58f4041caa1";Alexander James Smith;"57855482407";alexanderjamessmith@fintech.com;$2b$10$6in1EMiproy5rrjjGeFdqOczIT5EyTH4t/NtQKT4xGbi.EVk3AiIa;9293.26;3719.01;false;user;2026-08-14 20:43:29.253;2026-08-29 00:00:01.250;;;true;;2026-09-20 15:00:00.000;10291.78;14627.69;0;false;false;inadimplente;30;20;;0;;;unlocked;true;;2003-04-11;23;false;;;;Estados Unidos;"10001";Michigan Avenue;"65";;Midtown;Los Angeles;GA;VISA;20;EM_ATRASO_30D
a82b5998-0c85-445f-821f-92a70f40eac2;Youssef Al-Otaibi;"12923841310";youssefal-otaibi@fintech.com;$2b$10$S8oGtz2GT8lFZDVXDKqFhOm8KhqPvfT3VbDlUugM/Vd1VMgpK8Zke;13392.63;5211.66;false;user;2026-08-16 22:42:19.143;2026-08-29 00:00:01.273;;;true;;2026-09-15 15:00:00.000;2325.35;6964.99;0;false;false;inadimplente;28;15;;0;;;manufacturing;false;;1959-12-17;67;false;;;;Arábia Saudita;"32414";Rua Corniche;"323";;Al-Hamra;Dammam;Riad;VISA;15;EM_ATRASO_30D
"5d703467-915e-498a-81c2-55f4e9595ccd";Prosper Julien;"67154864257";Prosper.Julien15@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-20 01:53:03.318;2026-08-29 00:00:01.294;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"257";"07/31";unlocked;true;Cartão em produção. Criado em 20/07/2026, 01:53 UTC. Validade: 07/31, CVV: 257;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
f4237e6f-eb84-427b-830a-c68e50e212f1;Archambaud Remy;"64866656883";Archambaud_Remy@gmail.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-20 21:25:57.679;2026-08-29 00:00:01.316;;;true;;2026-09-15 15:00:00.000;0.00;5000.00;0;false;false;inadimplente;50;15;;0;"883";"07/31";unlocked;true;Cartão em produção. Criado em 20/07/2026, 21:25 UTC. Validade: 07/31, CVV: 883;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"9283499f-20dc-45c5-9773-88be6bea963e";Falba David;"85246671844";Falba.David89@yahoo.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;22000.00;2000.00;false;customer;2026-07-21 12:00:15.237;2026-08-29 00:00:01.195;;;true;;2026-09-15 15:00:00.000;18220.00;22000.00;0;false;false;inadimplente;50;15;;0;"844";"07/31";unlocked;true;Cartão em produção. Criado em 21/07/2026, 12:00 UTC. Validade: 07/31, CVV: 844;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
dff7e2b1-d1a7-4c38-bf1c-9980dde64e0f;Isidore Morin;"26775244657";Isidore_Morin85@yahoo.fr;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;2000.00;2000.00;false;customer;2026-07-20 14:28:24.032;2026-08-29 00:00:01.213;;;true;;2026-09-15 15:00:00.000;100.77;5000.00;0;false;false;inadimplente;50;15;;0;"657";"07/31";unlocked;true;Cartão em produção. Criado em 20/07/2026, 14:28 UTC. Validade: 07/31, CVV: 657;;;false;;;;Brasil;;;;;;;;MASTERCARD;10;EM_ATRASO_30D
"5f9d94cc-5b92-4ba8-a066-48365a9fb314";Rodrigo Mendes Oliveira;"78475680046";rodrigomendesoliveira@fintech.com;$2b$10$/Scm1M8ZYc3qNNQkDLiJz.Bbkoy6WnuJZGscsAyazHOZyEOuAvRty;13870.43;5247.34;false;user;2026-07-23 02:03:46.233;2026-08-23 03:00:00.215;;;true;;2026-09-15 15:00:00.000;12801.65;12801.65;0;false;false;adimplente;0;15;;0;;;unlocked;true;;1964-02-23;62;false;;;;Brasil;"90010-000";Rua das Flores;"215";;Copacabana;Belo Horizonte;PR;MASTERCARD;20;EM_DIA
